Date,Close,Volume
1928-08-17,19.639999,0
1928-08-20,19.77,0
1928-08-21,20.02,0
1928-08-22,20,0
1928-08-23,20.02,0
1928-08-24,20.34,0
1928-08-27,20.379999,0
1928-08-28,20.540001,0
1928-08-29,20.58,0
1928-08-30,20.610001,0
1928-08-31,20.870001,0
1928-09-04,20.969999,0
1928-09-05,21.07,0
1928-09-06,20.940001,0
1928-09-07,21.09,0
1928-09-10,20.92,0
1928-09-11,21.08,0
1928-09-12,21.16,0
1928-09-13,21.139999,0
1928-09-14,21.139999,0
1928-09-17,21.33,0
1928-09-18,21.18,0
1928-09-19,21.18,0
1928-09-20,21.219999,0
1928-09-21,21.360001,0
1928-09-24,21.43,0
1928-09-25,21.41,0
1928-09-26,21.4,0
1928-09-27,21.129999,0
1928-09-28,21.139999,0
1928-10-01,21.360001,0
1928-10-02,21.26,0
1928-10-03,21.190001,0
1928-10-04,21.26,0
1928-10-05,21.219999,0
1928-10-08,21.110001,0
1928-10-09,21.18,0
1928-10-10,21.41,0
1928-10-11,21.51,0
1928-10-15,21.65,0
1928-10-16,21.719999,0
1928-10-17,21.790001,0
1928-10-18,21.84,0
1928-10-19,21.959999,0
1928-10-22,21.809999,0
1928-10-23,21.950001,0
1928-10-24,21.99,0
1928-10-25,21.91,0
1928-10-26,21.65,0
1928-10-29,22,0
1928-10-30,21.76,0
1928-10-31,21.68,0
1928-11-01,21.99,0
1928-11-02,21.950001,0
1928-11-05,22.24,0
1928-11-07,22.24,0
1928-11-08,22.389999,0
1928-11-09,22.549999,0
1928-11-12,22.84,0
1928-11-13,22.91,0
1928-11-14,22.91,0
1928-11-15,23.030001,0
1928-11-16,23.370001,0
1928-11-19,23.370001,0
1928-11-20,23.57,0
1928-11-21,23.219999,0
1928-11-22,23.52,0
1928-11-23,23.700001,0
1928-11-26,23.799999,0
1928-11-27,23.91,0
1928-11-28,24.190001,0
1928-11-30,24.280001,0
1928-12-03,23.85,0
1928-12-04,23.91,0
1928-12-05,23.809999,0
1928-12-06,22.91,0
1928-12-07,22.360001,0
1928-12-10,22.309999,0
1928-12-11,22.74,0
1928-12-12,22.52,0
1928-12-13,22.48,0
1928-12-14,22.530001,0
1928-12-17,22.440001,0
1928-12-18,22.700001,0
1928-12-19,22.98,0
1928-12-20,23.07,0
1928-12-21,23.33,0
1928-12-24,23.540001,0
1928-12-26,23.440001,0
1928-12-27,23.639999,0
1928-12-28,23.98,0
1928-12-31,24.35,0
1929-01-02,24.809999,0
1929-01-03,24.860001,0
1929-01-04,24.85,0
1929-01-07,24.25,0
1929-01-08,24.17,0
1929-01-09,24.540001,0
1929-01-10,24.58,0
1929-01-11,24.540001,0
1929-01-14,24.59,0
1929-01-15,24.23,0
1929-01-16,24.559999,0
1929-01-17,24.690001,0
1929-01-18,24.77,0
1929-01-21,24.860001,0
1929-01-22,25.07,0
1929-01-23,25.219999,0
1929-01-24,25.059999,0
1929-01-25,25.48,0
1929-01-28,25.35,0
1929-01-29,25.360001,0
1929-01-30,25.450001,0
1929-01-31,25.74,0
1929-02-01,25.84,0
1929-02-04,25.639999,0
1929-02-05,25.700001,0
1929-02-06,25.49,0
1929-02-07,24.709999,0
1929-02-08,24.440001,0
1929-02-11,24.98,0
1929-02-13,24.950001,0
1929-02-14,24.85,0
1929-02-15,24.35,0
1929-02-18,24.389999,0
1929-02-19,24.379999,0
1929-02-20,24.59,0
1929-02-21,24.860001,0
1929-02-25,24.91,0
1929-02-26,24.950001,0
1929-02-27,25.25,0
1929-02-28,25.59,0
1929-03-01,25.83,0
1929-03-04,25.49,0
1929-03-05,25.32,0
1929-03-06,24.92,0
1929-03-07,25.15,0
1929-03-08,25.309999,0
1929-03-11,24.950001,0
1929-03-12,24.969999,0
1929-03-13,25.24,0
1929-03-14,25.73,0
1929-03-15,26.08,0
1929-03-18,26.040001,0
1929-03-19,26.030001,0
1929-03-20,26.02,0
1929-03-21,25.9,0
1929-03-22,25.549999,0
1929-03-25,24.51,0
1929-03-26,24.35,0
1929-03-27,25.09,0
1929-03-28,25.530001,0
1929-04-01,24.879999,0
1929-04-02,25.17,0
1929-04-03,24.860001,0
1929-04-04,25.299999,0
1929-04-05,25.049999,0
1929-04-08,24.83,0
1929-04-09,24.629999,0
1929-04-10,24.780001,0
1929-04-11,25.059999,0
1929-04-12,25.15,0
1929-04-15,25,0
1929-04-16,25.059999,0
1929-04-17,25.32,0
1929-04-18,25.43,0
1929-04-19,25.41,0
1929-04-22,25.700001,0
1929-04-23,25.85,0
1929-04-24,25.75,0
1929-04-25,25.629999,0
1929-04-26,25.58,0
1929-04-29,25.530001,0
1929-04-30,25.940001,0
1929-05-01,25.99,0
1929-05-02,26.110001,0
1929-05-03,26.370001,0
1929-05-06,26.32,0
1929-05-07,26.07,0
1929-05-08,26.18,0
1929-05-09,26.02,0
1929-05-10,26.34,0
1929-05-13,25.639999,0
1929-05-14,25.950001,0
1929-05-15,25.84,0
1929-05-16,25.969999,0
1929-05-17,26.09,0
1929-05-20,25.389999,0
1929-05-21,25.700001,0
1929-05-22,24.76,0
1929-05-23,25.309999,0
1929-05-24,25.120001,0
1929-05-27,24.200001,0
1929-05-28,24.59,0
1929-05-29,24.620001,0
1929-05-31,24.83,0
1929-06-03,25.27,0
1929-06-04,25.639999,0
1929-06-05,25.59,0
1929-06-06,25.639999,0
1929-06-07,25.530001,0
1929-06-10,25.27,0
1929-06-11,25.43,0
1929-06-12,25.450001,0
1929-06-13,25.84,0
1929-06-14,25.93,0
1929-06-17,26.41,0
1929-06-18,26.42,0
1929-06-19,26.32,0
1929-06-20,26.469999,0
1929-06-21,26.620001,0
1929-06-24,26.620001,0
1929-06-25,26.9,0
1929-06-26,27.059999,0
1929-06-27,27.110001,0
1929-06-28,27.41,0
1929-07-01,27.77,0
1929-07-02,28.059999,0
1929-07-03,28.18,0
1929-07-05,28.32,0
1929-07-08,28.370001,0
1929-07-09,28.280001,0
1929-07-10,28.200001,0
1929-07-11,28.26,0
1929-07-12,28.57,0
1929-07-15,28.450001,0
1929-07-16,28.65,0
1929-07-17,28.719999,0
1929-07-18,28.66,0
1929-07-19,28.76,0
1929-07-22,28.43,0
1929-07-23,28.83,0
1929-07-24,28.639999,0
1929-07-25,28.77,0
1929-07-26,28.66,0
1929-07-29,28.18,0
1929-07-30,28.5,0
1929-07-31,28.879999,0
1929-08-01,29.08,0
1929-08-02,29.559999,0
1929-08-05,29.540001,0
1929-08-06,29.43,0
1929-08-07,29.129999,0
1929-08-08,29.469999,0
1929-08-09,28.379999,0
1929-08-12,29.27,0
1929-08-13,29.530001,0
1929-08-14,29.620001,0
1929-08-15,29.67,0
1929-08-16,30.219999,0
1929-08-19,30.5,0
1929-08-20,30.68,0
1929-08-21,30.549999,0
1929-08-22,30.790001,0
1929-08-23,31.09,0
1929-08-26,31.07,0
1929-08-27,31.049999,0
1929-08-28,30.99,0
1929-08-29,31.290001,0
1929-08-30,31.709999,0
1929-09-03,31.82,0
1929-09-04,31.719999,0
1929-09-05,31.02,0
1929-09-06,31.83,0
1929-09-09,31.67,0
1929-09-10,31.1,0
1929-09-11,31.530001,0
1929-09-12,31.17,0
1929-09-13,31.379999,0
1929-09-16,31.860001,0
1929-09-17,31.6,0
1929-09-18,31.68,0
1929-09-19,31.73,0
1929-09-20,31.389999,0
1929-09-23,31.379999,0
1929-09-24,30.799999,0
1929-09-25,30.85,0
1929-09-26,31.129999,0
1929-09-27,30.27,0
1929-09-30,30.16,0
1929-10-01,29.98,0
1929-10-02,30.200001,0
1929-10-03,28.950001,0
1929-10-04,28.65,0
1929-10-07,30.440001,0
1929-10-08,30.34,0
1929-10-09,30.27,0
1929-10-10,30.809999,0
1929-10-11,30.76,0
1929-10-14,30.549999,0
1929-10-15,30.299999,0
1929-10-16,29.24,0
1929-10-17,29.690001,0
1929-10-18,28.84,0
1929-10-21,27.73,0
1929-10-22,28.27,0
1929-10-23,26.6,0
1929-10-24,25.75,0
1929-10-25,26.120001,0
1929-10-28,22.74,0
1929-10-29,20.43,0
1929-10-30,22.99,0
1929-10-31,24.15,0
1929-11-04,22.879999,0
1929-11-06,20.610001,0
1929-11-07,21.370001,0
1929-11-08,21.18,0
1929-11-11,19.860001,0
1929-11-12,18.73,0
1929-11-13,17.66,0
1929-11-14,19.24,0
1929-11-15,20.299999,0
1929-11-18,20.09,0
1929-11-19,20.700001,0
1929-11-20,21.27,0
1929-11-21,21.610001,0
1929-11-22,21.530001,0
1929-11-25,21.280001,0
1929-11-26,20.66,0
1929-11-27,20.92,0
1929-12-02,20.950001,0
1929-12-03,21.65,0
1929-12-04,22.049999,0
1929-12-05,21.870001,0
1929-12-06,22.450001,0
1929-12-09,22.4,0
1929-12-10,22.57,0
1929-12-11,22.379999,0
1929-12-12,21.17,0
1929-12-13,21.700001,0
1929-12-16,21.33,0
1929-12-17,21.559999,0
1929-12-18,21.42,0
1929-12-19,20.85,0
1929-12-20,20.16,0
1929-12-23,20.26,0
1929-12-24,20.389999,0
1929-12-26,20.84,0
1929-12-27,20.82,0
1929-12-30,20.889999,0
1929-12-31,21.450001,0
1930-01-02,21.18,0
1930-01-03,21.23,0
1930-01-06,21.5,0
1930-01-07,21.309999,0
1930-01-08,21.290001,0
1930-01-09,21.620001,0
1930-01-10,21.549999,0
1930-01-13,21.52,0
1930-01-14,21.559999,0
1930-01-15,21.65,0
1930-01-16,21.5,0
1930-01-17,21.309999,0
1930-01-20,21.5,0
1930-01-21,21.610001,0
1930-01-22,21.629999,0
1930-01-23,21.84,0
1930-01-24,22.040001,0
1930-01-27,22.209999,0
1930-01-28,22.1,0
1930-01-29,22.35,0
1930-01-30,22.469999,0
1930-01-31,22.790001,0
1930-02-03,22.74,0
1930-02-04,23.01,0
1930-02-05,23.309999,0
1930-02-06,23.059999,0
1930-02-07,22.969999,0
1930-02-10,23.120001,0
1930-02-11,23.32,0
1930-02-13,23.360001,0
1930-02-14,23.35,0
1930-02-17,23.26,0
1930-02-18,23.280001,0
1930-02-19,23.07,0
1930-02-20,22.639999,0
1930-02-21,22.92,0
1930-02-24,22.68,0
1930-02-25,22.889999,0
1930-02-26,23.110001,0
1930-02-27,23.08,0
1930-02-28,23.280001,0
1930-03-03,23.360001,0
1930-03-04,23.540001,0
1930-03-05,23.360001,0
1930-03-06,23.59,0
1930-03-07,23.59,0
1930-03-10,23.67,0
1930-03-11,23.719999,0
1930-03-12,23.459999,0
1930-03-13,23.6,0
1930-03-14,23.450001,0
1930-03-17,23.67,0
1930-03-18,23.9,0
1930-03-19,24.030001,0
1930-03-20,24.139999,0
1930-03-21,24.290001,0
1930-03-24,24.280001,0
1930-03-25,24.25,0
1930-03-26,24.620001,0
1930-03-27,24.57,0
1930-03-28,24.85,0
1930-03-31,24.15,0
1930-04-01,25.370001,0
1930-04-02,25.110001,0
1930-04-03,25.16,0
1930-04-04,25.540001,0
1930-04-07,25.6,0
1930-04-08,25.459999,0
1930-04-09,25.870001,0
1930-04-10,25.92,0
1930-04-11,25.84,0
1930-04-14,25.73,0
1930-04-15,25.74,0
1930-04-16,25.559999,0
1930-04-17,25.75,0
1930-04-21,25.290001,0
1930-04-22,25.5,0
1930-04-23,25.549999,0
1930-04-24,25.35,0
1930-04-25,25.32,0
1930-04-28,24.76,0
1930-04-29,24.73,0
1930-04-30,24.9,0
1930-05-01,24.299999,0
1930-05-02,23.57,0
1930-05-05,22.98,0
1930-05-06,23.76,0
1930-05-07,23.309999,0
1930-05-08,23.4,0
1930-05-09,23.690001,0
1930-05-12,24.09,0
1930-05-13,24.42,0
1930-05-14,24.57,0
1930-05-15,24.17,0
1930-05-16,24.280001,0
1930-05-19,23.75,0
1930-05-20,23.860001,0
1930-05-21,23.74,0
1930-05-22,23.790001,0
1930-05-23,24.030001,0
1930-05-26,24.23,0
1930-05-27,24.24,0
1930-05-28,24.379999,0
1930-05-29,24.49,0
1930-06-02,24.4,0
1930-06-03,24.18,0
1930-06-04,24.290001,0
1930-06-05,23.91,0
1930-06-06,23.52,0
1930-06-09,22.379999,0
1930-06-10,23.01,0
1930-06-11,22.200001,0
1930-06-12,22.129999,0
1930-06-13,22.26,0
1930-06-16,20.559999,0
1930-06-17,20.58,0
1930-06-18,19.860001,0
1930-06-19,20.790001,0
1930-06-20,20.25,0
1930-06-23,20.09,0
1930-06-24,19.389999,0
1930-06-25,19.540001,0
1930-06-26,20,0
1930-06-27,19.809999,0
1930-06-30,20.459999,0
1930-07-01,20.24,0
1930-07-02,20.459999,0
1930-07-03,20.25,0
1930-07-07,19.83,0
1930-07-08,19.969999,0
1930-07-09,20.26,0
1930-07-10,20.77,0
1930-07-11,20.549999,0
1930-07-14,21.360001,0
1930-07-15,21.32,0
1930-07-16,21.48,0
1930-07-17,21.58,0
1930-07-18,21.77,0
1930-07-21,20.940001,0
1930-07-22,21.32,0
1930-07-23,21.66,0
1930-07-24,21.379999,0
1930-07-25,21.5,0
1930-07-28,21.82,0
1930-07-29,21.65,0
1930-07-30,21.08,0
1930-07-31,21.209999,0
1930-08-01,21.110001,0
1930-08-04,21.52,0
1930-08-05,21.52,0
1930-08-06,21.18,0
1930-08-07,21.059999,0
1930-08-08,20.27,0
1930-08-11,20.4,0
1930-08-12,19.879999,0
1930-08-13,20.15,0
1930-08-14,20.16,0
1930-08-15,20.700001,0
1930-08-18,20.540001,0
1930-08-19,20.74,0
1930-08-20,20.85,0
1930-08-21,20.639999,0
1930-08-22,20.790001,0
1930-08-25,20.68,0
1930-08-26,20.98,0
1930-08-27,21.139999,0
1930-08-28,21.129999,0
1930-08-29,21.370001,0
1930-09-02,21.379999,0
1930-09-03,21.17,0
1930-09-04,21.02,0
1930-09-05,21.34,0
1930-09-08,21.629999,0
1930-09-09,21.76,0
1930-09-10,21.860001,0
1930-09-11,21.719999,0
1930-09-12,21.5,0
1930-09-15,21.190001,0
1930-09-16,21.219999,0
1930-09-17,21.290001,0
1930-09-18,21.059999,0
1930-09-19,20.68,0
1930-09-22,20.17,0
1930-09-23,20.440001,0
1930-09-24,20.110001,0
1930-09-25,19.73,0
1930-09-26,19.43,0
1930-09-29,18.879999,0
1930-09-30,18.59,0
1930-10-01,19.42,0
1930-10-02,19.18,0
1930-10-03,19.42,0
1930-10-06,18.610001,0
1930-10-07,18.620001,0
1930-10-08,18.4,0
1930-10-09,17.67,0
1930-10-10,18.110001,0
1930-10-14,17.91,0
1930-10-15,18.200001,0
1930-10-16,17.879999,0
1930-10-17,17.16,0
1930-10-20,17.57,0
1930-10-21,17.049999,0
1930-10-22,16.9,0
1930-10-23,17.139999,0
1930-10-24,17.74,0
1930-10-27,17.780001,0
1930-10-28,17.860001,0
1930-10-29,17.549999,0
1930-10-30,17.34,0
1930-10-31,16.940001,0
1930-11-03,17.129999,0
1930-11-05,16.620001,0
1930-11-06,16.65,0
1930-11-07,16.09,0
1930-11-10,15.54,0
1930-11-11,15.79,0
1930-11-12,16.139999,0
1930-11-13,16.559999,0
1930-11-14,16.889999,0
1930-11-17,16.48,0
1930-11-18,16.66,0
1930-11-19,17.01,0
1930-11-20,16.940001,0
1930-11-21,17.200001,0
1930-11-24,17.049999,0
1930-11-25,16.85,0
1930-11-26,16.610001,0
1930-11-28,16.379999,0
1930-12-01,16.799999,0
1930-12-02,16.959999,0
1930-12-03,16.67,0
1930-12-04,16.42,0
1930-12-05,16.43,0
1930-12-08,15.97,0
1930-12-09,15.98,0
1930-12-10,15.73,0
1930-12-11,15.55,0
1930-12-12,15.43,0
1930-12-15,14.94,0
1930-12-16,14.44,0
1930-12-17,15.11,0
1930-12-18,15.22,0
1930-12-19,15.39,0
1930-12-22,14.88,0
1930-12-23,14.96,0
1930-12-24,15.16,0
1930-12-26,14.85,0
1930-12-29,14.72,0
1930-12-30,15.06,0
1930-12-31,15.34,0
1931-01-02,15.85,0
1931-01-05,15.93,0
1931-01-06,16.129999,0
1931-01-07,15.09,0
1931-01-08,16.23,0
1931-01-09,16.07,0
1931-01-12,15.84,0
1931-01-13,15.65,0
1931-01-14,15.83,0
1931-01-15,15.46,0
1931-01-16,15.65,0
1931-01-19,15.46,0
1931-01-20,15.78,0
1931-01-21,15.78,0
1931-01-22,16.07,0
1931-01-23,16.42,0
1931-01-26,16.4,0
1931-01-27,16.32,0
1931-01-28,16.02,0
1931-01-29,16.17,0
1931-01-30,16.190001,0
1931-02-02,16.16,0
1931-02-03,16.24,0
1931-02-04,16.33,0
1931-02-05,16.219999,0
1931-02-06,16.27,0
1931-02-09,16.959999,0
1931-02-10,17.23,0
1931-02-11,17.280001,0
1931-02-13,17.18,0
1931-02-16,17.34,0
1931-02-17,17.049999,0
1931-02-18,17.200001,0
1931-02-19,17.43,0
1931-02-20,17.709999,0
1931-02-24,18.17,0
1931-02-25,17.969999,0
1931-02-26,18.17,0
1931-02-27,18.030001,0
1931-03-02,17.52,0
1931-03-03,17.5,0
1931-03-04,17.34,0
1931-03-05,17.690001,0
1931-03-06,17.32,0
1931-03-09,17.76,0
1931-03-10,17.719999,0
1931-03-11,17.52,0
1931-03-12,17.4,0
1931-03-13,17.32,0
1931-03-16,17.77,0
1931-03-17,17.58,0
1931-03-18,17.809999,0
1931-03-19,18.01,0
1931-03-20,18.059999,0
1931-03-23,17.76,0
1931-03-24,17.879999,0
1931-03-25,17.780001,0
1931-03-26,17.540001,0
1931-03-27,17.209999,0
1931-03-30,16.66,0
1931-03-31,16.690001,0
1931-04-01,16.52,0
1931-04-02,16.450001,0
1931-04-06,16.5,0
1931-04-07,16.280001,0
1931-04-08,16.5,0
1931-04-09,16.41,0
1931-04-10,16.459999,0
1931-04-13,16.719999,0
1931-04-14,16.51,0
1931-04-15,16.18,0
1931-04-16,15.98,0
1931-04-17,15.73,0
1931-04-20,15.96,0
1931-04-21,15.54,0
1931-04-22,15.22,0
1931-04-23,15.29,0
1931-04-24,15.29,0
1931-04-27,14.76,0
1931-04-28,14.67,0
1931-04-29,14.37,0
1931-04-30,15.09,0
1931-05-01,14.65,0
1931-05-04,15.06,0
1931-05-05,14.94,0
1931-05-06,15.01,0
1931-05-07,14.95,0
1931-05-08,15.44,0
1931-05-11,15.19,0
1931-05-12,15.04,0
1931-05-13,14.99,0
1931-05-14,14.66,0
1931-05-15,14.44,0
1931-05-18,13.84,0
1931-05-19,13.83,0
1931-05-20,13.75,0
1931-05-21,13.89,0
1931-05-22,13.94,0
1931-05-25,13.4,0
1931-05-26,13.41,0
1931-05-27,13.26,0
1931-05-28,13.31,0
1931-05-29,13.02,0
1931-06-01,12.4,0
1931-06-02,12.2,0
1931-06-03,13.12,0
1931-06-04,13.55,0
1931-06-05,13.4,0
1931-06-08,13.56,0
1931-06-09,13.34,0
1931-06-10,13.7,0
1931-06-11,13.73,0
1931-06-12,13.75,0
1931-06-15,13.63,0
1931-06-16,13.66,0
1931-06-17,13.51,0
1931-06-18,13.27,0
1931-06-19,13.22,0
1931-06-22,14.61,0
1931-06-23,14.41,0
1931-06-24,15.09,0
1931-06-25,14.99,0
1931-06-26,15.35,0
1931-06-29,15.09,0
1931-06-30,14.83,0
1931-07-01,15.07,0
1931-07-02,14.94,0
1931-07-03,15.26,0
1931-07-06,15.1,0
1931-07-07,14.51,0
1931-07-08,14.37,0
1931-07-09,14.49,0
1931-07-10,14.63,0
1931-07-13,14.23,0
1931-07-14,14.09,0
1931-07-15,13.8,0
1931-07-16,14.14,0
1931-07-17,14.27,0
1931-07-20,14.46,0
1931-07-21,14.62,0
1931-07-22,14.28,0
1931-07-23,14.28,0
1931-07-24,13.97,0
1931-07-27,14.03,0
1931-07-28,14.18,0
1931-07-29,13.74,0
1931-07-30,13.8,0
1931-07-31,13.73,0
1931-08-03,13.93,0
1931-08-04,13.84,0
1931-08-05,13.64,0
1931-08-06,13.55,0
1931-08-07,13.61,0
1931-08-10,13.55,0
1931-08-11,13.99,0
1931-08-12,13.8,0
1931-08-13,14.02,0
1931-08-14,14.29,0
1931-08-17,14.05,0
1931-08-18,14.1,0
1931-08-19,14.14,0
1931-08-20,14.17,0
1931-08-21,13.86,0
1931-08-24,13.75,0
1931-08-25,13.7,0
1931-08-26,13.93,0
1931-08-27,13.85,0
1931-08-28,13.99,0
1931-08-31,13.86,0
1931-09-01,13.92,0
1931-09-02,13.66,0
1931-09-03,13.35,0
1931-09-04,13.29,0
1931-09-08,12.87,0
1931-09-09,12.76,0
1931-09-10,12.62,0
1931-09-11,12.69,0
1931-09-14,12.1,0
1931-09-15,11.99,0
1931-09-16,11.82,0
1931-09-17,12.04,0
1931-09-18,11.46,0
1931-09-21,10.93,0
1931-09-22,10.8,0
1931-09-23,11.52,0
1931-09-24,10.68,0
1931-09-25,10.92,0
1931-09-28,10.5,0
1931-09-29,10.06,0
1931-09-30,9.71,0
1931-10-01,9.53,0
1931-10-02,9.7,0
1931-10-05,8.82,0
1931-10-06,9.91,0
1931-10-07,9.78,0
1931-10-08,10.62,0
1931-10-09,10.55,0
1931-10-13,10.1,0
1931-10-14,9.87,0
1931-10-15,10.05,0
1931-10-16,10.36,0
1931-10-19,10.49,0
1931-10-20,10.96,0
1931-10-21,10.86,0
1931-10-22,10.5,0
1931-10-23,10.84,0
1931-10-26,10.64,0
1931-10-27,10.41,0
1931-10-28,10.07,0
1931-10-29,10.11,0
1931-10-30,10.43,0
1931-11-02,10.5,0
1931-11-04,10.82,0
1931-11-05,10.78,0
1931-11-06,11.11,0
1931-11-09,11.52,0
1931-11-10,11.28,0
1931-11-11,11.11,0
1931-11-12,11.07,0
1931-11-13,10.72,0
1931-11-16,10.43,0
1931-11-17,10.6,0
1931-11-18,10.21,0
1931-11-19,10.16,0
1931-11-20,9.85,0
1931-11-23,9.7,0
1931-11-24,9.87,0
1931-11-25,9.53,0
1931-11-27,9.31,0
1931-11-30,9.5,0
1931-12-01,9.38,0
1931-12-02,9.05,0
1931-12-03,9.22,0
1931-12-04,9.02,0
1931-12-07,9.29,0
1931-12-08,9.02,0
1931-12-09,8.78,0
1931-12-10,8.58,0
1931-12-11,8.31,0
1931-12-14,8.01,0
1931-12-15,8.12,0
1931-12-16,7.93,0
1931-12-17,7.72,0
1931-12-18,8.36,0
1931-12-21,8.15,0
1931-12-22,8.29,0
1931-12-23,7.95,0
1931-12-24,7.96,0
1931-12-28,7.76,0
1931-12-29,7.96,0
1931-12-30,8.1,0
1931-12-31,8.12,0
1932-01-04,7.56,0
1932-01-05,7.55,0
1932-01-06,8.08,0
1932-01-07,8.22,0
1932-01-08,8.57,0
1932-01-11,8.48,0
1932-01-12,8.39,0
1932-01-13,8.8,0
1932-01-14,8.9,0
1932-01-15,8.92,0
1932-01-18,8.51,0
1932-01-19,8.48,0
1932-01-20,8.63,0
1932-01-21,8.58,0
1932-01-22,8.21,0
1932-01-25,8.2,0
1932-01-26,8.31,0
1932-01-27,8.15,0
1932-01-28,8.03,0
1932-01-29,7.94,0
1932-02-01,8.23,0
1932-02-02,8.05,0
1932-02-03,8.09,0
1932-02-04,8.04,0
1932-02-05,7.78,0
1932-02-08,7.62,0
1932-02-09,7.53,0
1932-02-10,7.5,0
1932-02-11,8.12,0
1932-02-15,8.5,0
1932-02-16,8.84,0
1932-02-17,8.48,0
1932-02-18,8.71,0
1932-02-19,8.72,0
1932-02-23,8.22,0
1932-02-24,8.43,0
1932-02-25,8.35,0
1932-02-26,8.34,0
1932-02-29,8.29,0
1932-03-01,8.35,0
1932-03-02,8.71,0
1932-03-03,8.71,0
1932-03-04,8.72,0
1932-03-07,8.82,0
1932-03-08,8.98,0
